timestamp_iso,t_ms,src_ip,src_port,direction,payload
2026-05-12T08:48:06.355,12054.217,10.0.0.11,8888,XPB->CC,STAT;SEQ=727;OUT=000;SUMP=20;SEAL=21:18\n
2026-05-12T08:48:06.449,12148.087,10.0.0.10,8888,CC->XPB,HB;SEQ=2902;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=6622;E=0;E_CODE=00;RPM=0:02\n
2026-05-12T08:48:06.700,12398.787,10.0.0.10,8888,CC->XPB,HB;SEQ=2903;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=6872;E=0;E_CODE=00;RPM=0:08\n
2026-05-12T08:48:06.950,12648.602,10.0.0.10,8888,CC->XPB,HB;SEQ=2904;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=7122;E=0;E_CODE=00;RPM=0:02\n
2026-05-12T08:48:07.200,12899.031,10.0.0.10,8888,CC->XPB,HB;SEQ=2905;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=7372;E=0;E_CODE=00;RPM=0:04\n
2026-05-12T08:48:07.358,13056.775,10.0.0.11,8888,XPB->CC,STAT;SEQ=728;OUT=000;SUMP=20;SEAL=21:17\n
2026-05-12T08:48:07.450,13148.672,10.0.0.10,8888,CC->XPB,HB;SEQ=2906;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=7622;E=0;E_CODE=00;RPM=0:07\n
2026-05-12T08:48:07.700,13398.512,10.0.0.10,8888,CC->XPB,HB;SEQ=2907;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=7872;E=0;E_CODE=00;RPM=0:0D\n
2026-05-12T08:48:07.949,13648.082,10.0.0.10,8888,CC->XPB,HB;SEQ=2908;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=8122;E=0;E_CODE=00;RPM=0:01\n
2026-05-12T08:48:08.200,13898.513,10.0.0.10,8888,CC->XPB,HB;SEQ=2909;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=8372;E=0;E_CODE=00;RPM=0:07\n
2026-05-12T08:48:08.362,14061.070,10.0.0.11,8888,XPB->CC,STAT;SEQ=729;OUT=000;SUMP=20;SEAL=21:16\n
2026-05-12T08:48:08.450,14148.382,10.0.0.10,8888,CC->XPB,HB;SEQ=2910;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=8622;E=0;E_CODE=00;RPM=0:0F\n
2026-05-12T08:48:08.700,14398.774,10.0.0.10,8888,CC->XPB,HB;SEQ=2911;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=8872;E=0;E_CODE=00;RPM=0:05\n
2026-05-12T08:48:08.950,14648.637,10.0.0.10,8888,CC->XPB,HB;SEQ=2912;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=9122;E=0;E_CODE=00;RPM=0:0B\n
2026-05-12T08:48:09.200,14898.727,10.0.0.10,8888,CC->XPB,HB;SEQ=2913;STATE=IDLE;STEP=1;LOOP=1/1;SW_AGE=9372;E=0;E_CODE=00;RPM=0:0D\n
2026-05-12T08:48:09.366,15064.698,10.0.0.11,8888,XPB->CC,STAT;SEQ=730;OUT=000;SUMP=20;SEAL=21:1E\n
